Epoch	SMILES	Valid	Desired	RDKit_Aggregate_TanimotoCombo	SA
26	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.967	0.98
26	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.954	0.982
26	O=[N+]([O-])c1ccc(F)cc1=O	0.0	0	0.0	0.0
26	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.996	0.943
26	CC1CCCCN1C(=O)CNS(=O)(=O)c1ccccc1C(=O)c1ccccc1	1.0	1	0.838	0.946
26	COc1nc(CO)cnc1NS(=O)(=O)c1cc(Cl)c(Cl)s1	1.0	1	0.959	0.906
26	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.904	0.982
26	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
26	COc1ccc(N2C(=O)C(O)=C(C(C)=O)C2=O)cc1	1.0	1	0.858	0.97
26	CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.904	0.977
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.892	0.975
26	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnccc3)cc2)ccn1	1.0	1	0.816	0.97
26	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2CC(	0.0	0	0.0	0.0
26	Oc1cc(CSc2ccccc2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.951	0.961
26	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.997	0.929
26	Oc1cc(CSc2cccc(OC(F)(F)F)c2)nc2cc(Cl)ccc12	1.0	1	0.888	0.955
26	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.818	0.949
26	COc1cnc(Br)cc1	1.0	1	0.429	0.979
26	O=C(c1c[n+]([O-])ccc1)c1cc(Cl)cc(Cl)c1O	1.0	1	0.715	0.943
26	O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)c2ccccc12)c1cc(Cl)ccc1	1.0	1	0.66	0.985
26	Cc1c(C)c(C(=O)c2ccccc2)c(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.937	0.983
26	Cc1c(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cccc1	1.0	1	0.599	0.99
26	CC(=O)Nc1ccc(S(=O)(=O)NCCc2csc(-c3ccccc3)n2)cc1	1.0	1	0.584	0.981
26	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.997	0.929
26	O=S(=O)(NCCCN1CCCC1)c1ccc(Cl)cc1	1.0	1	0.879	0.989
26	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	1.0	1	0.597	0.973
26	O=C(O)c1cc(Oc2cccc(NS(=O)(=O)c3ccc(Cl)cc3)c2)ccc1	1.0	1	0.641	0.987
26	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(C)c2ccc1	1.0	1	0.859	0.955
26	Cc1cc(Cn2c(NC(=O)c3cc(Cl)ncc3)nc3ccccc32)ccc1	1.0	1	0.778	0.978
26	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.921	0.983
26	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.946	0.985
26	COc1ncc(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1F	1.0	1	0.915	0.952
26	O=S(=O)(NCCCN1CCCCC1)c1ccc(Cl)cc1c1	0.0	0	0.0	0.0
26	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.947	0.983
26	CC(=O)OCC(C)(C)c1cccc(C(N)=O)c1Oc1ccccc1O	1.0	1	0.93	0.956
26	Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)ncn1	1.0	1	0.798	0.982
26	Cc1ncc(COc2c(Cl)cc(-c3ccc(C)nn3)cc2)cn1	1.0	1	0.889	0.966
26	O=C(O)c1c(Oc2ncccc2NC(=O)c2ccccc2)cccc1	1.0	1	0.765	0.987
26	Oc1c(-c2cccnc2)cccc1	1.0	1	0.816	0.991
26	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
26	Oc1cc(CSc2cccc(OC(F)(F)F)c2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.948	0.933
26	O=C(O)c1ccccc1Oc1ccccc1[N+](=O)[O-]	1.0	1	0.877	0.989
26	COc1nc(Oc2ccc(OC(C)(C)C)cc2)ccc1	1.0	1	0.851	0.98
26	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.905	0.981
26	C=CCN(C(=O)OCC)c1ccc(Cl)cc1C=	0.0	0	0.0	0.0
26	COc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)ccc(C(C)(C)C)c1	1.0	1	0.969	0.977
26	Cc1ccncc1Nc1c(-c2ccc(Cl)cc2)cccc1O	1.0	1	0.94	0.977
26	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3c(C)cccc3)c3c2cccc3)CC1	1.0	1	0.594	0.969
26	O=S(=O)(Nc1cc(Cl)ncc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.968	0.91
26	C=CCNS(=O)(=O)c1ccc(CNC(=O)Nc2ccccc2)cc1	1.0	1	0.705	0.985
26	O=C(Nc1cc(Nc2ccccc2)ccc1)OC#CNO	1.0	1	0.65	0.934
26	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C)c(C)c2)cc1	1.0	1	0.941	0.984
26	COc1ccc(Sc2nc(C)nc(NS(=O)(=O)c3ccc(Cl)cc3)n2)cc1	1.0	1	0.87	0.969
26	CC(C)(c1nccn1Cc1ccc(Cl)cc1)S(=O)(=O)O	1.0	1	0.922	0.951
26	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1c1ccc(Cl)cc1	1.0	1	0.999	0.952
26	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)OCCN(C)C)CC3)c3c2cccc3)cccc1	1.0	0	0.005	0.957
26	Cn1nnnc1C=C1c2ccccc2C(=O)c2c1cccc2=O2	0.0	0	0.0	0.0
26	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.999	0.958
26	O=S(=O)(Nc1ncc(Cl)nc1OCc1cc(Br)ccc1)c1cccc(Cl)c1	1.0	1	0.963	0.962
26	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(-c2ccccc2)c1Cl	1.0	1	0.865	0.961
26	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OCC(C)(C)C)cc2)cc1	1.0	1	0.868	0.966
26	COc1c(C)ccc(C(=O)c2ccccc2)c1Oc1ccccc1C(=O)Nc1ccccc1	1.0	1	0.898	0.98
26	COC(=O)CCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.929
26	CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.904	0.977
26	c1ccc(CCCN2CCCCC2)cc1	1.0	1	0.855	0.994
26	O=C(O)c1c(Oc2cccc(F)c2)cccc1F	1.0	1	0.852	0.987
26	O=S(=O)(NCCCN1CCCCC1)c1ccc(Cl)cc1	1.0	1	0.843	0.988
26	COc1c(NS(=O)(=O)c2ccc(Cl)s2)nc(Br)c(Cc2cccc(C)c2)c1	1.0	1	0.852	0.938
26	O=C(O)c1c(O)nc2c(Cc3ccccc3)c(O)c(O)cc21	0.0	0	0.0	0.0
26	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)cccc1	1.0	1	0.941	0.957
26	COc1c(F)c(F)c(F)c(C(=O)Nc2cccc(O)c2)c1	1.0	1	0.637	0.979
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(Cc3ccccc3)nc2n1	1.0	1	0.998	0.95
26	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1c1cccc(Cl)c1	1.0	1	0.999	0.948
26	CCc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.917	0.98
27	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(C)cc2)C1C1CCCCC1	1.0	1	0.997	0.909
27	O=C(O)c1c(Oc2ccc(Cl)cc2)cccc1	1.0	1	0.883	0.994
27	CCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1	1.0	1	0.718	0.989
27	Cc1ccc(N2C(=O)C(O)=C(C(=O)CC(C)C)C2C2CCCCC2)cc1	1.0	1	0.998	0.905
27	CCCCCc1nc2nc(N)nn2c(O)c1Cc1ccccc1	1.0	1	1.0	0.949
27	Oc1c(Cl)cccc1NS(=O)(=O)c1ccc(Cl)cc1[CH-]	1.0	1	0.859	0.915
27	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2cnc(Cl)cc2)cccc1	1.0	1	0.962	0.979
27	CC(=O)NC1CCN(Cc2ccc(Cl)cc2)CC1	1.0	1	0.932	0.99
27	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.935
27	O=C(O)c1cccnc1Nc1c(Cl)cccc1Cl	1.0	1	0.815	0.983
27	CCOC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.998	0.929
27	O=S(=O)(Nc1ncccn1)c1ccc(Cl)cc1	1.0	1	0.797	0.987
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(F)c1	1.0	1	0.896	0.965
27	c1ccc(C2CCONC2)cc1	1.0	1	0.745	0.871
27	COc1cc(Oc2ccc(C(=O)NCCNCC(C)(C)C)cc2)ccc1	1.0	1	0.684	0.983
27	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1	1.0	1	0.989	0.9
27	N#Cc1ccccc1Oc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.975	0.975
27	O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1	1.0	1	0.819	0.983
27	CC(=O)OCc1c(C2CCCO2)oc2ccc(Cl)cc2c1	0.0	0	0.0	0.0
27	N#Cc1cc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)ccc1	1.0	1	0.948	0.957
27	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	1.0	0.937
27	Cc1cc(Oc2ccc(C(=O)Nc3ccccc3C(=O)c3ccccc3)cc2)ccc1	1.0	1	0.593	0.988
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(F)c1	1.0	1	0.896	0.965
27	O=S(=O)(NCCCN1CCCC1)c1ccc(Cl)s1	1.0	1	0.818	0.977
27	Cc1nnnn1Cc1ccc(Cl)c(Cl)c1	1.0	1	0.787	0.976
27	Cc1ccn2c(NS(=O)(=O)c3ccc(Cl)s3)c(CC(=O)O)cc2c1	1.0	1	0.875	0.904
27	O=[N+]([O-])c1ccc(O)cc1O	1.0	1	0.415	0.979
27	Cc1c(Cc2ccc(C(=O)Nc3ccccc3C(=O)O)cc2)ccc[n+]1[O-]	1.0	1	0.606	0.97
27	CC(c1cc(C(=O)c2cc(Cl)ccc2)ccc1)C(N)C(=O)NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.695	0.867
27	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.929
27	O=S(=O)(NCCCN1CCCC1)c1ccccc1COc1cc(Cl)cc(Cl)c1	1.0	1	0.776	0.972
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2C(=O)c2ccccc2)C1	1.0	1	0.966	0.959
27	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCc3ccccc3)nc2n1	1.0	1	0.99	0.95
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C(=O)c3ccccc3)cc2)C1CCO	1.0	1	0.949	0.922
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1	1.0	1	0.708	0.985
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.998	0.959
27	Oc1cc(CSc2cc(F)ccc2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.96	0.951
27	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2c(F)c(F)cc(F)c2)cc1	1.0	1	0.909	0.962
27	Cc1ccc(N2C(=O)C(O)=C(C(=O)C(C)C)C2C2C(=O)N(C)c3c2cccc3)cc1	1.0	1	0.979	0.787
27	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(F)ccc1)nc(O)n2C	1.0	1	0.983	0.938
27	CN(C)c1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	1	0.938	0.973
27	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(N)c1	1.0	1	0.948	0.976
27	Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1ccc(Cl)cc1Br	1.0	1	0.71	0.98
27	Cc1nnnn1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.98	0.962
27	CCc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)c(Cl)s1	1.0	1	0.912	0.885
27	Cc1nc(C)c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)ccc1	0.0	0	0.0	0.0
27	CCN(CC)c1ncnc(Oc2cccc(Cl)c2)c1[N+](=O)[O-]	1.0	1	0.883	0.961
27	Cc1cc(O)c(C)c(Oc2ccc(C(F)(F)F)cc2)c1O	1.0	1	0.901	0.967
27	CCON=C(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.824	0.962
27	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.972	0.984
27	CCCc1nc2nc(N)nn2c(O)c1Cc1ccccc1	1.0	1	1.0	0.947
27	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2cc(Cl)c(Cl)cn2)cccc1	1.0	1	0.957	0.964
27	Cc1c(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.942	0.985
27	CCOc1cc(C(=O)OC)cc(OC)c1Oc1cc(Cl)ccc1NC	1.0	1	0.916	0.974
27	Nc1nn2c(O)c(Cc3cccc(F)c3)c(CCc3ccccc3)nc2n1	1.0	1	0.998	0.949
27	O=C(Nc1c(O)cc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.712	0.979
27	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2cc(C)cn2)cc1	1.0	1	0.932	0.976
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2nccs2)cc1	1.0	1	0.839	0.964
27	O=C(O)c1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	1	0.948	0.98
27	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.938	0.979
27	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.947	0.986
27	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.935
27	COC(=O)CCc1cc(OC)c(OC)cc1nc1snc2ccccc12	0.0	0	0.0	0.0
27	O=C(O)c1c(Oc2ncccc2=O)cccc1OCc1ccc(F)cc1	0.0	0	0.0	0.0
27	CCc1nc(Br)cnc1Cc1ccc(Cl)cc1Cl	1.0	1	0.959	0.948
27	O=[N+]([O-])c1ccc(C(F)(F)F)cc1F	1.0	1	0.421	0.981
27	CCCC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(C(=O)O)c2)cc1	1.0	1	0.719	0.988
27	CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.918	0.981
27	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NCCO)cc2)cccc1	1.0	1	0.718	0.989
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.887	0.947
27	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.938	0.979
27	O=[N+]([O-])c1cccc(C(F)(F)P(=O)(O)O)cc1	0.0	0	0.0	0.0
27	CC(C)Oc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccc2)cc1	1.0	1	0.812	0.976
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.999	0.953
27	CCOC(=O)C(=O)Nc1cc(C)c(C)cc1Cl	1.0	1	0.931	0.983
27	Nc1nn2c(O)c(Cc3ccccc3)c(C3CCCCC3)nc2n1	1.0	1	0.904	0.939
27	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.892	0.95
27	O=[N+]([O-])c1ccc(Cl)cc1Cn1ccnc1	1.0	1	0.855	0.972
27	N#Cc1cccn1Cc1cccc(Cl)c1NS(N)(=O)=O	1.0	1	0.951	0.912
27	Cc1nn2nc(NCCc3ccc(Cl)cc3)sc2n1CCN(C)c1cccc(OC(Br)C(Cl)F)c1	0.0	0	0.0	0.0
27	Cc1cc(C)cc(N2C(=O)c3c(C(=O)O)cccc3C2=O)c1O	1.0	1	0.742	0.969
27	Cc1ccc(-c2cc(SCC(=O)Nc3ccc(S(=O)(=O)NC4CCN(C)CC4)cc3)c(C)cc2)cc1	1.0	0	0.005	0.967
27	O=[N+]([O-])c1c(Br)ccc2ccc(N3CCCN(CCCNc4ccc[n+]([O-])c4)CC3)cc12	1.0	1	0.608	0.906
27	COc1ccc2cc(S(=O)(=O)Nc3ccc(C(=O)c4ccccc4)cc3)ccc2c1	1.0	1	0.65	0.986
27	N#Cc1cc(F)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.892	0.98
27	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C1CCCCC1	1.0	1	0.978	0.927
27	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.906	0.974
27	CCCC(=O)NC(=O)c1cccc2c1ccccc2	0.0	0	0.0	0.0
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C(F)(F)F)cc2)C1C1CCCCC1	1.0	1	0.991	0.907
27	O=C(O)c1cccnc1Oc1ccc(Cl)cn1	1.0	1	0.822	0.978
27	O=c1c2c(Cl)cccc2nc(C2CCCNC2)n1Cc1cc2ccccc2n1C=	0.0	0	0.0	0.0
27	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.982	0.979
27	CCCCCCc1ccc(C(=O)NCc2ccccc2)cc1	1.0	1	0.655	0.994
27	CC1CCN(C(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1	1.0	1	0.796	0.99
27	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)ccc1	1.0	1	1.0	0.921
27	Cc1cc(Oc2ccc(C(=O)NCCN3CCCCC3)cc2)ccc1	1.0	1	0.672	0.988
27	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc[n+]1[O-]	1.0	1	0.899	0.948
27	CCOC1(=O)C(c2ccccc2)Oc2ccccc2C1C	0.0	0	0.0	0.0
27	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.897	0.972
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccs1	1.0	1	0.944	0.954
28	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OS(C)(=O)=O)cc2)ccc1	1.0	1	0.875	0.974
28	O=C(NCc1cc(Cl)ccc1Cc1ccccc1)NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.755	0.977
28	Cc1ccc(C2=Nc3c(C(=O)Nc4ccccc4)c(NS(C)(=O)=O)ccc32)cc1	1.0	1	0.577	0.964
28	Cc1ccc(N2C(=O)C(O)=C(C(=O)C(C)C)C2C2C(=O)N(CCCc3ccccc3)C2=O)cc1	1.0	1	0.944	0.859
28	O=C(O)c1c(Oc2cc(F)ccc2NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	1	0.917	0.972
28	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1c1ccc(Cl)cc1	1.0	1	0.999	0.952
28	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
28	O=C(O)c1c(Oc2cnccc2NS(=O)(=O)c2cc(Cl)c(Cl)cc2)cccc1	1.0	1	0.939	0.972
28	CCc1ccc(-c2ccc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)cc2)cc1	1.0	1	0.734	0.989
28	Cc1ccc(N2C(=O)C(O)=C(C(=O)c3cccnc3)C2C2CCCCC2)cc1	1.0	1	0.988	0.908
28	NCC1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	1	0.866	0.982
28	CN(C)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1	1.0	1	0.601	0.988
28	Cc1cc(Oc2c(C(=O)O)cccc2)c(C(=O)c2ccncc2)cc1	1.0	1	0.961	0.982
28	COc1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	1	0.883	0.993
28	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.998	0.963
28	CS(=O)(=O)c1c(Cl)cccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.905	0.98
28	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.911	0.974
28	CCOCCc1cc(C)c(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.837	0.985
28	Nc1nn2c(CO)cc(Cl)cc2c1	1.0	1	0.629	0.791
28	O=S(=O)(NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1)c1ccccc1	1.0	1	0.695	0.982
28	COc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(-c3cncnc3)c(O)c2)cccc1	1.0	1	0.937	0.961
28	COc1ccc(CN(c2cccc(C(F)(F)F)c2)C2CCN3CCCC32)cc1	1.0	1	0.922	0.854
28	O=C(O)c1c(Oc2ccc(Cl)c(Cl)c2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.986	0.974
28	O=[N+]([O-])c1ccccc1OCc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.923	0.983
28	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(F)cc(F)c1	1.0	1	0.999	0.907
28	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c(C(=O)NCC3CC3)c2)cc1	1.0	1	0.668	0.98
28	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cccc2)cc1	1.0	1	0.939	0.979
28	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.999	0.953
28	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.929
28	Cc1cc(NS(=O)(=O)c2cc(C(F)(F)F)c(Cl)cc2)ccc1	1.0	1	0.904	0.984
28	O=C(O)c1ccccc1Oc1ccccc1C(=O)c1cnccc1	1.0	1	0.954	0.985
28	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.97	0.971
28	CCCCCc1ccc(CN)cc1NC(=O)N1CCN(C(=O)c2ccccc2)CC1	1.0	1	0.518	0.977
28	CC(=O)C1=C(O)C(=O)N(c2cc(C(=O)O)ccc2)C1c1ccccc1)c1ccccc1	0.0	0	0.0	0.0
28	Cc1ccc(S(=O)(=O)N(C)C)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.849	0.985
28	Cc1cc(O)c2c(c1)C1Oc3c(NS(C)(=O)=O)ccc3C12	0.0	0	0.0	0.0
28	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(-c3ccc(Cl)cc3)cccc2)cc1	1.0	1	0.81	0.977
28	Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c[n+]1[O-]	1.0	1	0.889	0.956
28	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2C(C)C)cccc1	1.0	1	0.903	0.972
28	CC(=O)NC1=C(N2CCCCC2)C(=O)c2ccccc21Oc1ccc(Cl)cc1	0.0	0	0.0	0.0
28	CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1	1.0	1	0.711	0.986
28	Nc1nn2c(O)c(Cc3c(F)cc(F)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.905
28	O=C(O)c1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	1	0.948	0.98
28	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccccc1	1.0	1	0.91	0.963
28	CCCCc1c(C(=O)O)cncc1C#N	1.0	1	0.762	0.957
28	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OC)cc2)CC1	1.0	1	0.839	0.985
28	O=S(=O)(NCCCN1CCCC1)c1ccc(Cl)cc1Cl	1.0	1	0.803	0.983
28	Cc1ccc(C(=O)CSc2ccc(Br)cc2N)cc1	1.0	1	0.834	0.984
28	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cccn1	1.0	1	0.862	0.958
28	CCC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1c1ccc(Br)cc1	1.0	1	0.997	0.935
28	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NCCN(C)C)cc2)cccc1	1.0	1	0.617	0.987
28	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(C)c2ccc1	1.0	1	0.859	0.955
