Epoch	SMILES	Valid	Desired	RDKit_Supermolecule_TanimotoCombo	SA
25	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccc[n+]1[O-]	1.0	1	0.201	0.949
25	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCc2ccccc2)cc1	1.0	0	0.164	0.986
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)nccn2)cc1	1.0	1	0.336	0.954
25	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)ccc1	1.0	1	0.233	0.844
25	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCCC1	1.0	1	0.305	0.817
25	O=S(=O)(Nc1cc(F)ccc1Cn1cncn1)c1ccccc1	1.0	1	0.339	0.977
25	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.582	0.937
25	CC1CCCCN1C(=O)C(C)(C)c1cc(O)cc(N(C)C)c1	1.0	0	0.14	0.88
25	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1)ncn2C1	0.0	0	0.0	0.0
25	N#Sc1cc(Cl)ccc1Cn1cc(Cl)ccc1N1CCCCCCCCOC1=O	0.0	0	0.0	0.0
25	COc1c(NS(=O)(=O)c2ccc(Cl)s2)cccc1	1.0	0	0.177	0.986
25	CC(C)c1noc(CSc2nc(Sc3ccc(Cl)cc3)nc(N)n2)c1	1.0	0	0.141	0.927
26	O=C(O)c1c(Oc2ncccc2C(=O)c2ccccc2)cccc1	1.0	1	0.283	0.986
26	O=C(NCCO)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.27	0.964
26	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.296	0.986
26	COc1c(O)cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.209	0.974
26	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.19	0.983
26	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccccc1	1.0	1	0.246	0.98
26	CCC(CC)Cc1nc2nc(N)nn2c(=O)n1Cc1cccc(Cl)c1	1.0	1	0.634	0.919
26	O=C(NCc1ccccc1)c1ccc(Oc2ccccc2)cc1N	1.0	0	0.083	0.99
26	O=C(O)c1c(Oc2ccccc2C(=O)c2ccccc2)cccc1	1.0	1	0.308	0.99
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)nccn2)cc1	1.0	1	0.336	0.954
26	Cc1nnc(-c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)cc1	1.0	0	0.178	0.968
26	Cc1ccc(Cl)cc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	1	0.242	0.981
26	COCCn1c(=O)n(C)c2ccc(Cl)cc21	1.0	0	0.081	0.979
26	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Cl)c1	1.0	1	0.443	0.89
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2cccnc2)cc1	1.0	1	0.272	0.979
26	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.368	0.98
26	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.19	0.983
26	CCNc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.198	0.976
26	COc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc(C(=O)NC)c1	1.0	1	0.453	0.975
26	O=C(NC1CCNCC1)c1ccc(Oc2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.253	0.97
26	O=C(O)c1c(F)cccc1Nc1c(Cl)cccc1	1.0	0	0.126	0.988
26	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1CO	1.0	1	0.236	0.947
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccn2)cc1	1.0	1	0.235	0.976
26	C=CCN(C(=O)C(CC)(C)C)c1cccnc1Cc1ccccc1F	1.0	0	0.191	0.931
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CC3)nc2n1	1.0	1	0.591	0.922
26	COc1nn(-c2ccc(Cl)c(Cl)c2)c2ccccc12	1.0	0	0.189	0.98
26	O=C(O)Nc1ccc(NC(=O)c2ccccc2)cc1Cl	1.0	0	0.117	0.992
26	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
26	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.318	0.974
26	O=S(=O)(Nc1cc(Cl)ccc1Cn1cccn1)c1ccc(Cl)cc1	1.0	1	0.31	0.978
26	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccn1	1.0	0	0.191	0.972
26	COc1c(C2Nc3ccccc3C(=O)N2Cc2ccccc2)cccc1	1.0	1	0.266	0.959
26	O=[N+]([O-])c1cc(O)c2N=C(Nc3c(Cl)cccc3)c3ccccc3c2c1	1.0	1	0.279	0.968
26	CCCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.425	0.943
26	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Nc2ncc(Cl)c(Cl)n2)cc1	1.0	0	0.148	0.953
26	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)(C)O)cccc32)ccc1	1.0	1	0.226	0.918
26	CC(=O)C1=C(O)C(=O)N(c2cc(C)cc(C)c2)C1C1CCCCCC1	1.0	1	0.33	0.903
26	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
26	Cc1cccc(NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)c3c2cccc3)c1	1.0	0	0.179	0.984
26	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.146	0.939
26	Cc1ccc(S(=O)(=O)NN=Cc2ccccc2)cc1	1.0	0	0.134	0.988
26	Cc1cc(O)c(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.062	0.989
26	N=C(N)c1cc(F)c(F)cc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.174	0.968
26	O=C(O)c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.416	0.979
26	CC(C)(c1ccc(-c2ccc(Cl)cc2)cc1C(=O)Nc1c(CNCCO)cccc1)	1.0	0	0.138	0.976
26	O=C1Nc2ccc(Cl)cc2C2CC(=O)C12c1ccccc1	1.0	0	0.181	0.8
26	O=C(c1ccncc1)c1ccc(Cl)cc1	1.0	0	0.074	0.992
26	CC(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c(C(=O)c3ccncc3)c2)cc1	1.0	0	0.157	0.979
26	Cc1cn(Cc2ccc(C(=O)Nc3sc(NC(=O)c4ccccc4)c3C#N)cc2)cc1	0.0	0	0.0	0.0
26	O=C(C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1)C1CCC1	1.0	1	0.481	0.874
26	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)cc1	1.0	0	0.163	0.984
26	CCCC(=O)C1=C(O)C(=O)N(Cc2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.248	0.907
26	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	1	0.317	0.973
26	CC(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccn2)cc1	1.0	1	0.231	0.978
26	CN(C)c1ccc(C(=O)c2nccn2C)cc1	1.0	0	0.098	0.977
26	Nc1nn2c(O)c(Cc3ccccc3Cl)c(C3CC3)nc2n1	1.0	1	0.673	0.921
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2cncc(C#N)c2)C3=O)cc1	1.0	0	0.134	0.925
26	Cc1c(Cc2cccc(C(N)=O)c2)cccc1Cn1ccccc1	0.0	0	0.0	0.0
26	COc1ccc(S(=O)(=O)NCCc2ccc(Cl)cc2)cc1	1.0	0	0.12	0.992
26	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1CC	1.0	1	0.483	0.941
26	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	0	0.198	0.974
26	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1	1.0	1	0.474	0.908
26	Nc1nn2c(O)c(CCc3ccccc3)c(C3CC3)nc2n1	1.0	1	0.532	0.935
26	CN(C)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2CN2CCCC2=O)cc1	1.0	1	0.4	0.972
26	Cc1nn(Cc2ccc(NS(=O)(=O)c3ccccc3)cc2)c(Br)c1	1.0	0	0.123	0.975
26	O=C(O)c1c(OC2CCCC2)nc(Nc2c(Cl)cc(Cl)cc2)c(C(=O)NCCN)c1	1.0	1	0.227	0.946
26	O=C(O)c1ccccc1Cl	1.0	0	0.025	0.996
26	CCOc1ccc(C=NNc2c([N+](=O)[O-])cc(OC)cc2)cc1	1.0	0	0.147	0.982
26	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1-c1ccccc1	1.0	0	0.128	0.969
26	COc1ccc(N2C(=O)C(O)=C(C(=O)C3CC3)C2C2CCCCC2)cc1Cl	1.0	1	0.462	0.895
26	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.146	0.955
26	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(Cl)c3)c2ccc1	1.0	1	0.224	0.957
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)ncc(Cl)n2)cc1	1.0	1	0.34	0.941
26	Cc1nn(-c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc12	1.0	0	0.118	0.98
26	COc1ccc(C=Cc2nc(NC)c(C#N)c(NCCO)c2)cc1	1.0	0	0.159	0.933
26	Cc1cc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)ccc1	1.0	1	0.205	0.981
26	O=S(O)(O)c1cccc(N2CCOCC2)c1	1.0	0	0.084	0.769
26	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1CCOCC1	1.0	1	0.28	0.923
26	O=S(=O)(Nc1cc(Cl)ccc1Cn1cccn1)c1ccccc1	1.0	1	0.222	0.98
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cccn2)cc1	1.0	1	0.279	0.97
26	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(C(N)=O)c1	1.0	1	0.219	0.951
26	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.296	0.986
26	CC(Cn1ccnc1)c1cccc(Cl)c1	1.0	0	0.094	0.938
26	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2nccn2C)cc1	1.0	1	0.228	0.973
26	Cc1ccc(NS(=O)(=O)c2ccc(C(=O)N3CCc4ccccc4C3)cc2)cc1	1.0	0	0.142	0.985
26	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cncnc3)cc2)cc1	1.0	0	0.183	0.974
26	COc1ccc(C2=NOC(C)(c3ccccc3C)C2)cc1	1.0	0	0.14	0.926
26	CC(=O)Nc1c(C)cc(C(=O)NNC(=O)c2ccccc2)cc1Cl	1.0	0	0.099	0.985
26	O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1)Nc1cccc2ccccc12	1.0	0	0.108	0.986
26	Cn1ncc(CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc21	0.0	0	0.0	0.0
26	O=S(=O)(Nc1c(Oc2ccc(Cl)cc2)cccc1)C1CCCCC1C	1.0	1	0.3	0.898
26	COc1cc2c(ccc(=O)n2Cc2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.214	0.983
26	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2cccc(C(C)(C)C)c2)ccc[n+]1[O-]	1.0	0	0.182	0.942
26	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1	1.0	1	0.21	0.969
26	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)ccc[n+]1[O-]	1.0	1	0.22	0.94
26	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.18	0.975
26	Cc1[n+]([O-])cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	0.0	0	0.0	0.0
26	CC(=O)CCCc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.237	0.981
26	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1csc2ccccc12	1.0	1	0.257	0.944
26	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)cc1C	1.0	1	0.428	0.965
27	NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	0	0.042	0.987
27	O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1	1.0	0	0.138	0.993
27	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.311	0.971
27	CC1CCN(C(=O)C(CCn2nccc2C#N)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.312	0.768
27	N#Cc1ccc(OCc2ccccc2)cc1	1.0	0	0.098	0.994
27	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(CNC(=O)C(C)C)c3)c2ccc1	1.0	1	0.242	0.941
27	CNS(=O)(=O)c1ccc(CNC(=O)c2cncc3ccccc23)cc1	1.0	0	0.152	0.982
27	COc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C#N)cc2)ccc[n+]1[O-]	1.0	1	0.399	0.934
27	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)CC(C)(C)C)c3c2cccc3)CC1	1.0	0	0.141	0.96
27	COc1ccc(CNC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1Cl	1.0	0	0.121	0.984
27	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)cc1)nn2Cc1ccccc1	1.0	1	0.209	0.977
27	CSc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc(Cl)c1	1.0	1	0.218	0.963
27	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3ncco3)cc2)cc1	1.0	0	0.184	0.928
27	Cc1ncc(Oc2cc(NC(=O)c3c(Cl)cccc3)c3cnccc3c2)cc1	1.0	1	0.211	0.972
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.374	0.953
27	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	1	0.202	0.96
27	O=[N+]([O-])c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.384	0.977
27	O=[N+]([O-])c1cc(O)c2N=C(Nc3ccccc3Oc3ccc(Br)cc3)c(O)cc2c1	1.0	1	0.267	0.947
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cccc2)cn1	1.0	1	0.229	0.967
27	CC(=O)c1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1	1.0	0	0.175	0.979
27	O=C(O)c1cccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)c1	1.0	1	0.404	0.984
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	0	0.183	0.974
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.205	0.98
27	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3ccccc3)c3c2cccc3)CC1	1.0	0	0.153	0.974
27	O=C(O)c1ccccc1Oc1c(F)cc(F)cc1	1.0	0	0.112	0.991
27	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.479	0.934
27	CCOc1c(C(=O)NC)nc(C(C)C)cc1	1.0	0	0.064	0.971
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.343	0.969
27	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.194	0.976
27	O=C(O)c1c(F)cccc1NS(=O)(=O)c1ccccc1	1.0	0	0.123	0.988
27	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)n1	1.0	0	0.005	0.962
27	O=C(C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1)c1ccccc1Cl	1.0	1	0.373	0.891
27	Cc1cc(Oc2c(C(=O)O)cccc2)c(Sc2c(Cl)cccc2)cc1	1.0	1	0.318	0.979
27	O=C(c1cc[n+]([O-])cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	0	0.192	0.957
27	O=C(NCCN1CCCCC1)c1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	0	0.005	0.973
27	COc1nc(-c2ccc(C)cc2NS(=O)(=O)c2cc(F)c(F)cc2)ccc1	1.0	1	0.289	0.972
27	COc1ccccc1CNc1ncnc2c1ccccc12	0.0	0	0.0	0.0
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(Cl)c2)cc1	1.0	1	0.202	0.971
27	O=C(O)c1c(Oc2ccc(C(=O)c3ccccc3)cc2)cccc1	1.0	0	0.138	0.991
27	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CCC(=O)N(C)C)cc2)cc1	1.0	0	0.198	0.976
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.308	0.928
27	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NCCN3CCOCC3)cc2)cccc1	1.0	0	0.119	0.984
27	O=S(=O)(Nc1cc(F)ccc1Cn1ccnn1)c1cccc2c1ccn2Cc1ccc(Cl)cc1	1.0	1	0.226	0.944
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cc(Cl)ccc1	1.0	1	0.289	0.966
27	Nc1nn2c(O)c(Cc3cccc(F)c3)c(C3CC3)nc2n1	1.0	1	0.627	0.921
27	COc1ccc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C)cc2)cc1O	1.0	1	0.247	0.982
27	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)ccc[n+]1[O-]	1.0	0	0.196	0.947
27	CCN1CCN(C(=O)c2ccc(C(=O)c3ccccc3)cc2)CC1	1.0	0	0.113	0.99
27	COc1ccc(CC(=O)c2ccccc2)cc1	1.0	0	0.119	0.995
27	Cc1ccc(N2C(=O)C(O)=C(C(=O)C(C)(C)C)C2C2CCCCC2)cc1	1.0	1	0.455	0.901
27	Cc1c(Cl)cccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.16	0.991
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.374	0.953
27	Cc1ccncc1C(=O)c1cn(C)c2ccccc12)c1ccccc1C	0.0	0	0.0	0.0
27	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccco2)cc1	1.0	0	0.184	0.973
27	O=C(Nc1ccccc1N1CCOCC1)c1ccccc1Cl	1.0	1	0.207	0.99
27	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.2	0.972
27	O=S(=O)(Nc1cc(Cl)ccc1Nc1ccccc1N	0.0	0	0.0	0.0
27	CCOC(=O)Nc1ccccc1C(=O)c1ccncc1	1.0	1	0.221	0.987
27	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NCC(C)(C)C)cc2)cccc1	1.0	0	0.099	0.985
27	CC(=O)c1ccc(S(=O)(=O)NCCc2ccccc2)cc1	1.0	0	0.117	0.992
27	CC(=O)C1=C(O)C(=O)N(c2cccc(C(F)(F)F)c2)C1c1cc(Cl)ccc1	1.0	1	0.362	0.932
27	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccccc2)cccc1	1.0	1	0.344	0.986
27	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1	1.0	1	0.341	0.9
27	O=S(=O)(NCCCN1C(=O)c2ccccc2C1=O)c1ccccc1	1.0	0	0.124	0.987
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(Cl)c1	1.0	1	0.289	0.966
27	O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1cccc(Cl)c1	1.0	0	0.106	0.991
27	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1C1CCCCC1CO	1.0	1	0.455	0.726
27	CCOC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1C	1.0	1	0.464	0.795
27	Nc1nn2c(O)c(Cc3ccccc3Cl)c(C3CC3)nc2n1	1.0	1	0.673	0.921
27	O=C(C1CCOCC1)N1CCC(N2CCCC2=O)CC1c1ccccc1	1.0	1	0.234	0.858
27	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccccc1	1.0	1	0.313	0.979
27	CC1CCN(C(=O)C(CCn2cccc2)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.228	0.848
27	CC(=O)C(=O)N1c2ccccc2C(=O)Nc2ccccc21	1.0	0	0.092	0.967
27	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2CCN(C)C	1.0	1	0.287	0.935
27	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cccc1	1.0	1	0.207	0.98
27	Cc1ccc(-c2nn(C(=O)c3ccccc3)c3ncnc(N)c23)cc1	1.0	1	0.228	0.972
27	O=S(=O)(Nc1cc(Cl)ccc1CO)c1ccc(Cl)s1	1.0	0	0.112	0.972
27	O=C(NCCN1CCCCC1)c1ccc(Oc2ccccc2)cc1	1.0	0	0.117	0.991
27	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)CC(C)(C)C)c3c2cccc3)CC1	1.0	0	0.141	0.96
27	N#Cc1cc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnc2)ccc1	1.0	1	0.297	0.965
27	CN(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)cc[n+]2[O-])cc1	0.0	0	0.0	0.0
27	CCOC(=O)Nc1cc(NS(=O)(=O)c2ccccc2)ccc1	1.0	0	0.17	0.99
27	CCOc1ccc(C=Cc2nc3ccccc3c(=O)n2C2CCCCO2)cc1	1.0	1	0.379	0.908
27	CC(=O)NCc1cc(C(=O)Nc2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.218	0.973
27	Cn1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	0	0.195	0.965
27	CC1CCN(C(=O)C(Cc2ccc(Cl)cc2)NS(=O)(=O)c2cc(Cl)c(Br)cc2)CC1	1.0	1	0.269	0.932
27	Cc1ccc(S(=O)(=O)Nc2ccc(C#N)cc2C(=O)c2ccncc2)cc1	1.0	0	0.199	0.977
27	O=S(=O)(NCCNCCNS(=O)(=O)c1ccccc1)c1cccc2ccccc12	1.0	0	0.092	0.978
27	COc1ccc(Cc2c(OC)cccc2NS(=O)(=O)c2ccc(C(C)(C)c3ncon3)c2)cc1	0.0	0	0.0	0.0
27	COc1c2c(NS(=O)(=O)c3cc(Cl)c(Cl)cc3)nn(Cc3ccccc3C(C)(C)C)c2ccc1	1.0	1	0.264	0.951
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.356	0.947
27	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1)c1cc(Cl)ccc1	1.0	0	0.188	0.963
27	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c4cnco3)cc2)ccc1	0.0	0	0.0	0.0
27	COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2c2ccc(C)cc2)cc1	1.0	1	0.434	0.959
27	Oc1cc(CSc2cccc(F)c2F)nc2nc(C3CCOCC3)nn12	1.0	1	0.277	0.883
27	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)ccc[n+]1[O-]	1.0	1	0.347	0.932
27	CC(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cncc(C(F)(F)F)c2)cc1	1.0	0	0.186	0.965
27	COc1ccc(C(=O)Nc2ccc(C(=O)c3ccccc3)cc2)cc1	1.0	0	0.095	0.993
27	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.2	0.972
27	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.396	0.984
28	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	1	0.202	0.96
28	O=C(c1ccccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	0	0.182	0.982
28	COC(=O)CCc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.145	0.99
28	Cc1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.196	0.981
