Epoch	SMILES	Valid	Desired	ROCS_CCR2_SDF	ROCS_Model3-4_SQ	SA
25	Cc1ccc(S(=O)(=O)NC(C)(C)C)cc1	1.0	0	0.788	0.026	0.989
25	CC(C)(CO)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.831	0.073	0.966
25	Cc1ccc(S(=O)(=O)CCc2nnc(NC(=O)CCl)s2)cc1	1.0	0	0.883	0.054	0.966
25	C=CCN(C(=O)NCCc1ccccc1)C1CCN(C(C)C)CC1	1.0	0	0.854	0.046	0.971
25	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	0	0.999	0.093	0.928
25	Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.988	0.104	0.937
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2cc(S(C)(=O)=O)ncc2)cc1	1.0	0	0.792	0.074	0.953
25	CC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	0	0.667	0.056	0.973
25	O=C(Nc1ccc(N2C(=O)c3ccccc3C2=O)cc1)N1CCCC1=O	1.0	0	0.673	0.048	0.979
25	O=S(=O)(Nc1cc(Cl)c(F)cc1)n1ccnc1CO	1.0	0	0.94	0.064	0.938
25	Cc1nc(C(=O)OCC(Cl)=O)co1	1.0	0	0.921	0.037	0.924
25	O=S1(=O)NC(Nc2c(Cl)cc(Cl)cc2)=Nc2c1cc(Br)cc2	1.0	0	0.929	0.049	0.903
25	CCNc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccn1	1.0	0	0.939	0.098	0.958
25	CN(C)CCCC(=O)c1ccc(Cl)cc1N=N	1.0	0	0.882	0.033	0.945
25	COc1c(C)cc(C)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.981	0.072	0.981
25	COc1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C)cc2)ccn1	1.0	1	0.977	0.103	0.978
25	COc1nc(Cl)c(F)cc1NS(=O)(=O)c1cccc(Cl)c1F	1.0	0	0.973	0.093	0.955
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.931	0.087	0.975
25	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1Oc1c(C(=O)O)cccc1	1.0	1	0.994	0.103	0.98
25	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	0	0.942	0.084	0.971
25	Cc1c(Cn2c(C)nc(O)c2CCc2ccc(C(F)(F)F)cc2)cccc1	1.0	0	0.931	0.099	0.957
25	Nc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(C3CCCC3)nc2n1	1.0	1	0.999	0.215	0.913
25	Cc1cc(C)c(N2C(=O)CN(Cc3ccccc3C#N)C2=O)cc1	1.0	1	0.96	0.1	0.967
25	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.953	0.091	0.955
25	COc1ccccc1Cc1c(O)n2nc(N)nc2nc1C1c2ccccc2CCC1C	1.0	1	0.997	0.179	0.685
25	O=C(NCCNC(=O)c1ccccc1)c1ccccc1Oc1ccccc1	1.0	0	0.892	0.064	0.99
25	Cc1c(Cn2nc(Nc3cc(Cl)ccc3N)nc2N)cccc1	1.0	0	0.912	0.094	0.963
25	COc1c(NS(=O)(=O)c2ccc(Cl)s2)nc(Cl)c(Cl)c1	1.0	0	0.974	0.076	0.95
25	Cc1ccccc1NC(=O)c1ccc(C(=O)c2ccccc2)cc1	1.0	0	0.722	0.065	0.994
25	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Cl)c1	1.0	1	1.0	0.151	0.923
25	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3sccc3n2)ccc1	0.0	0	0.0	0.0	0.0
25	COc1cc(-c2cnc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	1	0.983	0.103	0.978
25	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	0	0.999	0.093	0.892
25	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)c(N2CCOCC2)cc1	1.0	0	0.867	0.081	0.966
25	NS(=O)(=O)c1ccc(C(=O)Nc2cc(S(=O)(=O)Nc3ccccc3)ccc2)cc1	1.0	0	0.703	0.046	0.987
25	CC(C)(CO)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccc2)cc1	1.0	0	0.826	0.074	0.965
25	Cn1nnnc1Cc1ncc(Cc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.917	0.085	0.946
25	O=S1(=O)NC(Nc2ccc(Cl)cc2Cl)=Nc2c1cc(Cl)cc2O	1.0	0	0.916	0.061	0.864
25	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)nc2c1cccc2	1.0	0	0.005	0.005	0.935
26	CCOc1cnc(NS(=O)(=O)c2ccc(Cl)cc2)cc1Cl	1.0	0	0.907	0.077	0.978
26	CC(=O)C1=C(O)C(=O)N(c2cc(F)ccc2)C1C1CCCCC1	1.0	0	0.999	0.09	0.917
26	O=C(O)CCc1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.877	0.079	0.978
26	CNS(=O)(=O)c1ccc(CNC(=O)c2cccc3c2cccc3)cc1	1.0	0	0.697	0.043	0.988
26	COc1c(Br)cc(C(=O)c2cc(Br)ccc2NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	0	0.922	0.074	0.979
26	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(Cl)cc2)C1C1CCCCC1	1.0	0	0.999	0.097	0.91
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCc3ccccc3)nc2n1	1.0	1	0.999	0.151	0.95
26	COc1ccc(S(=O)(=O)NC(=O)C2(C)CCN2Cc2ccc(C)nc2)cc1	1.0	0	0.852	0.064	0.901
26	CCCC(=O)c1ccc(OS(=O)(=O)c2c(C)c(CCC)c3ccccc3n2)cc1	1.0	0	0.793	0.056	0.953
26	Cc1nnnn1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.979	0.104	0.969
26	COc1ncc(-c2ccc(Oc3ncc(NS(=O)(=O)c4ccc(Cl)s4)cc3)cc2)cc1	1.0	0	0.761	0.056	0.961
26	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.948	0.109	0.976
26	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(Cl)(Cl)Cl)cc1	1.0	0	0.955	0.076	0.963
26	Cc1ncc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	0	0.826	0.096	0.946
26	Cc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(C3CC3)nc2n1	1.0	1	0.999	0.102	0.92
26	CCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.158	0.935
26	O=S(=O)(Nc1ncnc2n[nH]c(O)c12)c1c(Cl)c(Cl)ccc1	1.0	0	0.929	0.088	0.909
26	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1)N1CCCCC1	1.0	0	0.873	0.06	0.952
26	Oc1cc(CSc2cccc(Cl)c2Cl)nc2nc(-c3ncccc3)nn12	1.0	0	0.95	0.067	0.922
26	Cc1ccc(Oc2cc(Cl)c(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.982	0.091	0.984
26	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)cc1	1.0	0	0.987	0.099	0.971
26	COc1nn(CCN(C)C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)ncn2)	0.0	0	0.0	0.0	0.0
26	Cc1cccc(N(C(=O)c2ccccc2)C2CCN(C(C)C)CC2)c1	1.0	0	0.961	0.071	0.979
26	Oc1cc(CSc2cccc(F)c2F)nc2nc(C3CCCCC3)nn12	1.0	0	0.936	0.07	0.909
26	COc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)cc1	1.0	0	0.983	0.097	0.971
26	Cc1cc(Oc2c(C(=O)O)cc(Cl)cc2)ccc1	1.0	0	0.929	0.054	0.991
26	CS(=O)(=O)Nc1cc(C(=O)c2ccccc2)ccc1	1.0	0	0.885	0.058	0.991
26	Cc1nnc(C)n1C	1.0	0	0.522	0.024	0.958
26	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(CN(C)C(C)=O)c3)c2ccc1	1.0	0	0.901	0.076	0.936
26	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccnc(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)c2)ccc1	0.0	0	0.0	0.0	0.0
26	O=C(c1cc[n+]([O-])cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.946	0.076	0.966
26	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cnc1	1.0	0	0.898	0.066	0.958
26	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1C1CCCCC1	1.0	0	0.999	0.086	0.919
26	O=C(NCCN1CCCCC1)c1ccccc1Oc1nccnc1O	1.0	0	0.822	0.056	0.965
26	Cc1nnnn1Cc1ccc(Cl)cc1-c1cc(Cl)ccc1Cn1ccnc1NS(N)(=O)=O	1.0	0	0.836	0.065	0.881
26	O=S(=O)(Nc1cc(Cl)ccc1C(=O)c1ccccc1)c1cc(Cl)cnc1	1.0	0	0.965	0.092	0.978
26	COc1ncc(Br)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.937	0.098	0.949
26	Nc1nn2c(nccc3ccccc32)cc1	1.0	0	0.798	0.038	0.739
26	Cc1nnnn1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.983	0.102	0.962
26	COc1c(C)cnc(NS(=O)(=O)c2ccc(Cl)cc2)c1	1.0	0	0.914	0.07	0.981
26	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCCN2CCCCC2)cc1N	1.0	0	0.655	0.068	0.972
26	Nc1nn2c(O)c(Cc3ccc(Cl)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.158	0.93
26	Nc1nn2c(O)c(Cc3cccc(F)c3F)c(C3CC3)nc2n1	1.0	1	1.0	0.169	0.898
26	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)cc(Cl)c1	1.0	0	0.941	0.1	0.948
26	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.166	0.937
26	COc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(S(=O)(=O)O)c2)ccc1	0.0	0	0.0	0.0	0.0
26	COc1c(NS(=O)(=O)c2cc(Cl)c(N)cc2)cccc1	1.0	0	0.944	0.06	0.987
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CC3CCCC3)nc2n1	1.0	1	0.999	0.156	0.921
26	Cc1ccc(Nc2nc(Cl)c3c(n2)N(Cc2ccc(F)cc2)C(=O)N3)cc1	1.0	0	0.93	0.076	0.968
26	Cc1ncccc1Oc1ncc(Cl)cc1CS(=O)(=O)NC(=O)NS(=O)(=O)c1ccc(C(=O)Oc2ccc(F)cc2F)nc1	1.0	0	0.005	0.005	0.854
26	Cc1nnnn1Cc1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	1	0.968	0.1	0.955
26	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)C4CC4)CC3)c3c2cccc3)cccc1	1.0	0	0.558	0.049	0.97
26	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3nccn3C)c3ccccc23)CC1	1.0	0	0.532	0.062	0.949
26	Cc1ncc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	0	0.826	0.096	0.946
26	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cscn1	1.0	0	0.98	0.089	0.91
26	CS(=O)(=O)c1cc(C(=O)c2ccccc2S(=O)(=O)c2ccccc2)cc1	0.0	0	0.0	0.0	0.0
26	COc1ccc(S(=O)(=O)NCCCN2CCC(O)(c3ccc(Cl)cc3)CC2)cc1	1.0	0	0.687	0.052	0.973
26	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	0	0.548	0.047	0.974
26	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	0	1.0	0.093	0.929
26	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1N	1.0	0	0.972	0.063	0.986
26	CC(CC(=O)c1ccc(Cl)cc1)c1ccccc1	1.0	0	0.977	0.047	0.981
26	Nc1nn2c(O)c(Cc3ccccc3)c(CCCCN3C(=O)c4ccccc4C3)nc2n1	1.0	1	0.988	0.1	0.925
26	Cc1nn(Cc2ccc(C(F)(F)F)cc2NS(=O)(=O)c2ccc(Cl)cc2)c(Br)c1	1.0	0	0.984	0.098	0.948
26	O=C(c1cnccn1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.953	0.078	0.976
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CC3CCCC3)nc2n1	1.0	1	0.999	0.156	0.921
26	O=C(c1cc[n+]([O-])cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.946	0.076	0.966
26	COc1ccc(C(=O)c2cccc(C(=O)c3ccccc3)cc2)cc1	0.0	0	0.0	0.0	0.0
26	O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.948	0.109	0.976
26	Cc1nnnn1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	1	0.978	0.107	0.959
26	COc1ccc2c(c1Oc1c(C)c(NS(=O)(=O)c3ccc(Cl)cc3)cc3c1oc1c(N3CCOCC3)ccc12)C	0.0	0	0.0	0.0	0.0
26	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.185	0.934
26	Cc1nnc(-c2cccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)c2Cl)cc1	1.0	0	0.831	0.074	0.949
26	COc1ncc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)nc1	1.0	0	0.788	0.088	0.923
26	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.971	0.083	0.979
26	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)cc3)c3c2cccc3)CC1	1.0	0	0.524	0.046	0.971
26	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1	1.0	1	1.0	0.1	0.9
26	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C1CCCCC1	1.0	0	1.0	0.092	0.927
26	CCOc1ccncc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.981	0.083	0.985
26	Nc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.174	0.912
26	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(CNC(C)C)c3)c2ccc1	1.0	0	0.882	0.074	0.943
26	COc1c(Cl)cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(s	0.0	0	0.0	0.0	0.0
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCc3ccccc3)nc2n1	1.0	1	0.999	0.151	0.95
26	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1csc(Cl)c1	1.0	0	0.987	0.097	0.924
26	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(F)c1Cl	1.0	0	0.953	0.092	0.945
26	COc1c(NS(=O)(=O)c2cc(Cl)c(NS(C)(=O)=O)cc2)cccc1	1.0	0	0.84	0.058	0.984
26	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C)cc2F)C1=O	1.0	0	0.994	0.091	0.933
26	O=S(=O)(NC1CCN(Cc2ccccc2)CC1)c1ccccc1F	1.0	0	0.703	0.052	0.987
26	CCOc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccccc3C)cc2)cc1	1.0	0	0.793	0.061	0.985
26	Cc1ccc(N2C(=O)C(O)=C(C(=O)C3CC3)C2C2CCCCC2)cc1	1.0	0	0.999	0.099	0.914
26	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccccc2)cc1	1.0	0	0.968	0.087	0.989
26	Cc1ccc(Cc2c(C)nc(N=S(C)(=O)O)nc2N(c2ccc(O)cc2)c2ccc(OC)cc2)cc1	1.0	0	0.005	0.005	0.778
26	CC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	0	0.667	0.056	0.973
26	CCc1cccc2nc(C=Cc3ccc(Cl)cc3)nc(O)c12	1.0	0	0.966	0.072	0.958
26	CC(C)c1nccn1N=CC1=C(O)c2ccccc2C1=O	1.0	0	0.858	0.067	0.895
26	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.961	0.1	0.986
26	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.16	0.929
26	Nc1nn2c(O)c(Cc3cccc(Cl)c3F)c(C3CC3)nc2n1	1.0	1	1.0	0.168	0.894
26	Cc1ncc(C(=O)c2cccc(C(=O)n3ccnc3)c2)cc1	1.0	0	0.839	0.065	0.969
26	O=C(c1ncccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCC2)cc1	1.0	0	0.931	0.09	0.976
26	COc1ncc(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.949	0.092	0.955
27	CCCn1c(O)nc2c1ccc1nnc(Cc3cnccn3)n12	1.0	0	0.882	0.076	0.868
27	Cc1cc(O)c2ccc(Cl)cc2n1	1.0	0	0.761	0.034	0.979
27	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	0	0.93	0.086	0.974
27	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(F)cc2)C1C1CCCCC1	1.0	0	0.999	0.095	0.904
27	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(O)n2	1.0	1	0.971	0.124	0.948
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1	1.0	0	0.794	0.051	0.983
27	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1CO	1.0	1	0.897	0.1	0.947
27	COc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc2ccccc1	0.0	0	0.0	0.0	0.0
27	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1c1ccc(Cl)cc1	1.0	0	0.999	0.086	0.951
27	COc1cc2c(cc1NS(=O)(=O)c1c(C)c(O)ccc12)CCc1ccccc1F	1.0	0	0.902	0.088	0.698
27	COc1ncc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc32)cc1	0.0	0	0.0	0.0	0.0
27	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.16	0.929
27	Nc1nn2c(O)c(Cc3cccc(F)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.164	0.921
27	O=C(O)c1ccccc1Oc1ccccc1F	1.0	0	0.923	0.05	0.992
27	Cc1ccc(COc2ccc(C(=O)NCC3(CO)CCCC3)cc2)cc1	1.0	0	0.554	0.042	0.98
27	Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2C(=O)c2ccncc2)cc1	1.0	0	0.969	0.098	0.971
27	Cn1ncc2c1ncnc2NCCOc1ccccc1C(F)(F)F	1.0	0	0.871	0.076	0.964
27	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCc2cc(C(F)(F)F)oc2)cc1	1.0	0	0.789	0.08	0.954
27	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)nccn2)cc1	1.0	1	0.881	0.114	0.954
27	COc1c(Cl)ccc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1O	1.0	0	0.839	0.084	0.973
27	CCC(=O)C1=C(O)C(=O)N(c2cc(C)cc(C)c2)C1c1ccc(C)cc1	1.0	0	0.999	0.096	0.928
27	Cc1ccc(CNC(=O)c2cc(Sc3nccn3)cnc2Cl)cc1	0.0	0	0.0	0.0	0.0
27	CSc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	0.0	0	0.0	0.0	0.0
27	O=C(O)c1c(Oc2ncncc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cccc1	1.0	0	0.839	0.081	0.953
27	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCc2ccccc2)cc1	1.0	0	0.936	0.089	0.988
27	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2cccc(C(=O)NCCc4ccncc4)c2)c(O)cc3oc2ccccc2)cc1	0.0	0	0.0	0.0	0.0
27	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(Cl)cc3Cl)ccc1	1.0	0	0.894	0.096	0.946
27	COc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3N)ccc1	1.0	0	0.742	0.085	0.953
27	O=S(=O)(NC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)c1ccc(S(=O)(O)c(Oc2ccccc2)cc1)	0.0	0	0.0	0.0	0.0
27	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)cc1C	1.0	1	0.989	0.101	0.965
27	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCCC1	1.0	0	1.0	0.091	0.922
27	CSc1nc(N2CCOCC2)c(C#N)c(N)c1C=	0.0	0	0.0	0.0	0.0
27	CS(=O)(=O)c1cc(Oc2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	0.0	0	0.0	0.0	0.0
27	COc1ccccc1Cn1nnnc1C(C)(C)O	1.0	0	0.906	0.053	0.966
27	O=C(O)c1c(F)cccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.953	0.112	0.967
27	CCCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.997	0.133	0.937
27	O=C(C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1c1cc(Br)ccc1)C(O)C(O)CO	1.0	1	0.976	0.128	0.676
27	Cc1ccncc1N1C(=O)c2c(C1=O)c(NS(=O)(=O)c1ccccc1)c(NC=O)cc2N	1.0	0	0.761	0.07	0.892
27	Cc1ccccc1Cc1c(O)n2nc(N)nc2nc1C1CC1	1.0	1	1.0	0.159	0.922
27	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccccc2)cc1	1.0	0	0.968	0.087	0.989
27	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(Cl)cc3Cl)c(C)n1	0.0	0	0.0	0.0	0.0
27	COc1ccnc(NS(=O)(=O)c2ccc(Cl)cc2)c1O	1.0	0	0.943	0.075	0.978
27	Cc1cc(Oc2c(-c3cnc(NS(=O)(=O)c4ccc(Cl)cs4)cc3)ccc2Cl)cc[n+]1[O-]	0.0	0	0.0	0.0	0.0
27	COc1c(C)cnc(NS(=O)(=O)c2ccc(Cl)cc2)c1	1.0	0	0.914	0.07	0.981
27	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.198	0.935
27	COc1nc(F)c(F)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.95	0.088	0.93
27	O=C(NCc1ccccc1)c1ccc(Oc2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1	1.0	0	0.005	0.005	0.97
27	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1	1.0	0	0.919	0.089	0.981
27	CCOc1nc(C)ccc1S(=O)(=O)NC(CO)C(=O)N1CCCCC1c1ccccc1Cl	1.0	0	0.782	0.091	0.809
27	Cc1cnc(SCc2cc(=O)c(C)cn2Cc2ccccc2)cc1	1.0	0	0.915	0.069	0.958
27	CCCCCc1nc2nc(N)nn2c(O)c1Oc1ccc(Cl)cc1	1.0	1	0.999	0.146	0.936
27	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	0	0.57	0.057	0.971
27	Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.986	0.115	0.948
27	Nc1nn2c(O)c(Cc3ccccc3)c(Cc3ccccc3)nc2n1	1.0	1	0.999	0.151	0.959
27	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	0	1.0	0.091	0.963
27	CCCCCCOc1nc2nc(C)cnc2n1Cc1cccc(C(=O)O)c1	1.0	0	0.967	0.078	0.952
27	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)ccc1	1.0	0	0.881	0.063	0.976
27	O=C(NS(=O)(=O)c1ccc(-c2cnco2)cc1)c1ccccc1	1.0	0	0.853	0.062	0.981
27	CCCn1c(SCc2ncc(Cl)cc2Cl)nc2ccccc21	1.0	0	0.935	0.088	0.971
27	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.811	0.071	0.971
27	Cc1ccc(N2C(=O)C(O)=C(C(=O)C3CC3)C2C)cc1	1.0	0	0.998	0.071	0.917
27	CCOS(=O)(=O)c1ccc(C(=O)O)cc1N	1.0	0	0.835	0.045	0.967
27	Cc1cc(Oc2c(C(=O)O)cccc2)c(Cl)cc1	1.0	0	0.973	0.055	0.99
27	O=S(=O)(Nc1cc(Cl)ccc1Cn1cccn1)c1ccc(Cl)c(Cl)c1	1.0	0	0.986	0.096	0.973
